id,source,target142,cse142,cse143,target143,numAdmApplication,admitStatus,gender,ethnic,stdmath
835892ae-57af-533d-ba74-d9d17cfa7529,student,CSE142,2,1,NA143,1,DNA,M,AFRO-AM,0
8369f2b5-d4d3-5876-9e2a-cca9fc534c10,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,680
836bb400-0f5e-5b7a-a3d3-a3a6f0659349,student,CSE142,1,2,CSE143,1,DNA,M,NOT IND,800
83717e7f-1810-5c12-a6d5-d77856dd4c86,student,CSE142,1,2,CSE143,3,Deny,M,NOT IND,670
837aec31-61b4-52de-a99d-3250d0b4b0c2,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,780
83898451-957f-5026-8f35-21b12f48c07a,student,CSE142,1,2,CSE143,1,Deny,M,CAUCASN,630
83a398b9-ac01-5973-9c79-67b6065a83e5,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,680
83b161ac-42ad-5580-9f10-95b38b593c91,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,750
83b18f4d-6d86-5180-917d-6d4be2a7bac2,student,CSE142,2,3,CSE143,1,DNA,M,CAUCASN,740
83b498d9-3308-5ea0-b3ea-2ddb20ff8777,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,660
83c631af-3929-5045-9187-7dc17314ceb1,student,CSE142,1,2,CSE143,1,Accept,M,CAUCASN,750
83c82800-39e9-57c1-bb4a-229a1c7e324f,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,660
83cd47df-19e3-54d1-a3f6-c9f5ee9486ce,student,CSE142,3,1,NA143,1,DNA,M,CAUCASN,0
83d16e9c-4492-52bc-a263-c552eb866780,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,730
83dac869-e97c-5372-8ad4-9b1d28053d86,student,CSE142,3,1,NA143,1,DNA,M,CAUCASN,610
83f23e02-7073-5b6f-b86a-c15ea74b00c4,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,630
83f51618-acc8-574b-bff8-7bfb38c07dfc,student,CSE142,1,1,CSE143,1,Deny,M,NOT IND,720
840ec5c6-faa7-5553-9c5c-bc1af22380db,student,CSE142,3,1,NA143,1,DNA,F,NOT IND,750
8425509e-2f48-588c-a403-9c4feabfa4a5,student,CSE142,1,2,CSE143,1,DNA,M,CAUCASN,710
844d5e5e-23dd-509c-b251-546e15d81d77,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,550
8451cf1c-b7c7-503f-9321-3c152ca6224f,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,660
845c02e0-6f34-52f5-8e98-f9b4eb1edb33,student,CSE142,2,2,CSE143,1,DNA,F,CAUCASN,790
84609ab1-4cea-5c5e-9b07-1e1d794ecc03,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,740
846251b5-b5ef-54ac-87eb-94ddc232956c,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,M
84695c1b-10b9-5901-8b8e-89dc9e3878aa,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,540
848baaf8-6ba5-5300-bd11-471160404228,student,CSE142,1,1,CSE143,2,AV,M,NOT IND,710
8493c886-3aa8-564a-82da-c6b2bf1d1ace,student,CSE142,3,4,CSE143,1,DNA,M,CAUCASN,755
84bdeb3b-1fde-5614-933f-496094e4fa75,student,CSE142,2,3,CSE143,1,DNA,M,ASIAN,800
84d0c334-1fa0-5989-b4bb-a47031429f71,student,CSE142,2,2,CSE143,1,Deny,M,CAUCASN,680
84dfcc90-be54-5a7d-aebe-d622fec59d8c,student,CSE142,2,2,CSE143,1,DNA,F,ASIAN,710
84fc5064-6734-5a27-a951-d430c0ef7282,student,CSE142,2,1,NA143,1,DNA,M,ASIAN,640
8510b39c-a8ef-5374-beab-de9cb5776ea5,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,610
85313598-db73-549c-a919-1dbfd4394f9d,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,650
8555b1be-5325-56a3-90d9-c4eec7d372af,student,CSE142,2,2,CSE143,2,Deny,F,ASIAN,690
85685d04-7093-5658-912a-355952bc2e3e,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,770
859a627c-33bf-5966-9e00-981a7b929376,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,730
85acdfbb-873c-570f-b5a6-0bb15a8df9e0,student,CSE142,1,2,CSE143,1,Accept,M,CAUCASN,660
85b102f4-f2db-5920-a215-4dae7bbe5c0a,student,CSE142,2,1,NA143,1,DNA,F,NOT IND,800
85c4c435-0b6a-55db-85b9-f3d6495d7d32,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,680
85c8d9c1-64e6-5a72-9a6d-f69af8e046bf,student,CSE142,2,1,NA143,1,DNA,M,ASIAN,650
85f6451d-4fc0-5703-9f57-33a690b68caf,student,CSE142,1,2,CSE143,1,DNA,M,NOT IND,0
8608d38b-ddb2-56d9-a269-a49943159e3d,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,760
862f46ee-3c67-5f6e-bfe9-4c6054f2d5b4,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,460
86716e05-3e41-5f7c-9178-0c460b3409ae,student,CSE142,2,2,CSE143,1,Deny,M,ASIAN,790
8672f0ba-a6ad-518d-9848-a60b2b75f516,student,CSE142,1,2,CSE143,1,DNA,M,CAUCASN,700
868aca6a-4d66-5932-97f4-581de223c3f5,student,CSE142,3,3,CSE143,1,Enrolled,M,CAUCASN,780
86912998-0c1a-5be7-83d5-65db72c01f26,student,CSE142,1,1,NA143,1,DNA,F,CAUCASN,540
86a02612-018f-5e23-9414-1f3d8d1f0ae4,student,CSE142,2,2,CSE143,1,Enrolled,F,NOT IND,710
86d1a6ec-fba7-5428-961d-6b66c4a39193,student,CSE142,2,1,NA143,1,DNA,F,NOT IND,680
86e53870-44d8-5ee3-9c2d-c775e4364098,student,CSE142,3,1,NA143,1,DNA,M,CAUCASN,0
87024cc8-5c80-52a8-8798-77c58618af66,student,CSE142,2,2,CSE143,1,DNA,F,CAUCASN,710
87041a67-aaac-5a22-99c5-4c2f7ddcd8f5,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,760
870eeaea-587b-574e-bf4d-1db4610c76b9,student,CSE142,1,2,CSE143,1,DNA,M,CAUCASN,640
87173ad5-9655-55d3-9340-2894b8639172,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,730
8717f84e-b4b5-5ed1-833d-75ee98439696,student,CSE142,2,1,NA143,1,DNA,M,NOT IND,0
871857ae-806e-5f6a-a600-b03b53d34181,student,CSE142,2,2,CSE143,1,Deny,M,CAUCASN,740
8718d50c-b3be-56b4-b8a6-b7c6f8c99fa5,student,CSE142,2,3,CSE143,1,DNA,M,ASIAN,650
87207865-c8c5-562d-bb28-75b95ff2135b,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,540
87219369-80ec-53d0-9770-3e25c2eadec8,student,CSE142,2,2,CSE143,1,DNA,M,AMER-IND,670
8747a7f1-f45c-54fb-8df7-afc12c733504,student,CSE142,1,3,CSE143,2,Deny,M,NOT IND,M
874ba916-4877-5413-b6b2-345eb22eedc7,student,CSE142,3,1,NA143,1,DNA,F,AFRO-AM,560
876dc855-b014-52ba-ad8f-fa70c7b5a6b5,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,680
87852f1d-f112-5749-9678-1d13b1a1a621,student,CSE142,1,1,NA143,1,DNA,F,NOT IND,800
8795e22d-f635-55ad-8600-79a3aeeb3b47,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,610
87a7a11d-6377-55fd-bcb2-ef6ee8900c30,student,CSE142,1,2,CSE143,1,DNA,F,CAUCASN,600
87e0311c-658b-5655-8d99-ef05d71c7629,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,680
87ea896b-9635-5bd9-82be-a5954084edf6,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,630
8817edca-7a4c-5b2c-b806-c8872d7e828b,student,CSE142,3,1,NA143,1,DNA,M,NOT IND,0
8827a67b-ad61-5a20-89cf-8b583bc7f755,student,CSE142,3,3,CSE143,2,Deny,M,AFRO-AM,0
882cd342-f216-5070-9490-1b71ba75d987,student,CSE142,2,2,CSE143,1,DNA,M,NOT IND,790
884aebb7-ce90-55db-a487-0eb11d08bf08,student,CSE142,1,3,CSE143,1,DNA,F,NOT IND,800
884bcd49-811d-544a-9e44-30ea495ec43a,student,CSE142,1,1,CSE143,1,DNA,F,ASIAN,680
88503daa-1d99-58cc-aa2b-a97bffc93e27,student,CSE142,1,1,NA143,1,DNA,F,NOT IND,780
886452a9-173d-5780-8746-e9181565ec50,student,CSE142,1,1,CSE143,1,DNA,M,NOT IND,590
886599a4-ca4f-5c1b-aad9-aa5fb6d6e431,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,610
886a178e-8903-56de-8fbf-7bfed18e0a86,student,CSE142,2,2,CSE143,1,DNA,M,ASIAN,780
8875a805-79b2-562a-b44a-386ebdb354c8,student,CSE142,2,2,CSE143,1,Enrolled,M,ASIAN,790
88799baa-b871-5419-8127-a8fa53089dd9,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,700
88845dfa-c57f-5ec7-b358-c4bd2c53baa9,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,660
889af4b4-9950-5019-852e-3d9ae85e63a2,student,CSE142,2,3,CSE143,2,Deny,M,CAUCASN,750
889f992c-20ac-53c2-b2a7-733b10d95187,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,0
88b36348-c642-50c9-9cda-8df7419f8111,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,500
88b7a513-aadd-5c70-ab14-d7eff516c492,student,CSE142,1,2,CSE143,1,DNA,M,CAUCASN,720
88bf9b70-039e-5ffa-be7f-490ebaafe59f,student,CSE142,1,1,CSE143,1,Deny,M,NOT IND,760
88ce9694-c5ad-5e51-acdd-513b3319866d,student,CSE142,1,2,CSE143,1,DNA,F,CAUCASN,690
88f01f4f-de42-52ed-a3f1-7dafe914d7f4,student,CSE142,3,1,NA143,1,DNA,F,CAUCASN,610
8907459b-8488-5c4d-84eb-a49a7bd18f61,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,630
890bde52-cc3f-5e1e-ae29-bba9519f740e,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,0
891d255d-44e6-5685-beb2-2a67c6190562,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,620
89205b2d-376f-5f5f-ab57-2a6a702c7eee,student,CSE142,1,1,CSE143,3,Deny,F,NOT IND,760
8923036b-0c7d-5702-a55e-54e3584bb90e,student,CSE142,2,1,NA143,1,DNA,M,NOT IND,800
8927b3fd-fb2b-5ff7-a8e7-f749bde27d9a,student,CSE142,1,2,CSE143,1,Deny,F,NOT IND,740
89467fe9-d0e6-5664-ae79-8ed0e2b42aea,student,CSE142,1,2,CSE143,1,DNA,F,CAUCASN,750
89476794-86c6-5244-91b9-7bd3e1d4d131,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,550
8966cb91-c28d-5ccd-8ddd-f4afdd75d061,student,CSE142,2,2,CSE143,1,Enrolled,M,CAUCASN,760
897d4a74-5012-5210-8909-bd2c6f75a754,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,710
898b821c-c9f0-50f5-b97e-a76efd036d07,student,CSE142,2,3,CSE143,1,DNA,F,CAUCASN,670
8996113d-3ad7-5582-95f1-2ff236d17e7e,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,660
89998ef6-4842-5657-8fa4-4ee3b1b57964,student,CSE142,2,1,NA143,1,DNA,M,ASIAN,710
8999acad-7955-5cbb-a5bd-2ba050c4b242,student,CSE142,3,1,NA143,1,DNA,F,ASIAN,690
89a2f499-118d-5fe1-9779-5e02bc06b13f,student,CSE142,1,2,CSE143,1,Enrolled,M,CAUCASN,700
89aec2d7-008c-5f96-b4da-fe1a9df66c8a,student,CSE142,2,2,CSE143,1,DNA,M,NOT IND,800
89b76aca-9a61-5d8a-a850-236e212b2cbc,student,CSE142,1,2,CSE143,1,Enrolled,M,NOT IND,800
89bab3d6-5e5f-5e3b-951a-9b91049d9ea7,student,CSE142,3,1,NA143,1,DNA,M,CAUCASN,0
89c9170e-4e5f-5960-ba27-9a6bfa29460e,student,CSE142,1,1,NA143,1,DNA,F,ASIAN,450
89c95698-2f61-54fb-a751-661755fa79a8,student,CSE142,2,2,CSE143,1,DNA,M,ASIAN,0
89d52f87-4f12-59a4-8aa3-4cec9ae9c363,student,CSE142,2,1,NA143,1,DNA,F,NOT IND,0
8a072621-ffc7-594f-bab5-392dc45e69ce,student,CSE142,2,1,NA143,1,DNA,M,NOT IND,0
8a103c77-cef8-5679-96fe-f1ca676b2ddc,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,0
8a430855-c568-57bd-8025-7c6e64f7c40e,student,CSE142,1,1,CSE143,1,Deny,F,ASIAN,680
8a885790-e621-51e0-af7d-982ca8fa0836,student,CSE142,1,2,CSE143,1,DNA,M,NOT IND,0
8a8862e1-8f16-5235-abfa-7da39d1bc2a3,student,CSE142,2,1,NA143,1,DNA,F,CAUCASN,630
8a9232ce-19ae-5a13-8a58-d81bd6446d7f,student,CSE142,2,3,CSE143,1,DNA,M,ASIAN,670
8aa7dd79-aa83-599a-b8be-42e76f41730c,student,CSE142,1,1,CSE143,1,DNA,M,NOT IND,740
8aacce57-c970-502c-ae58-cd8a40b2dfd9,student,CSE142,2,1,NA143,1,DNA,F,HAW/PAC,590
8ae62db4-f8d2-5a62-9da6-53a6c575164b,student,CSE142,1,2,CSE143,2,Enrolled,M,ASIAN,730
8b077841-09c8-5855-8ed6-d04f2af91091,student,CSE142,2,2,CSE143,1,DNA,M,ASIAN,670
8b117521-8b37-5562-a510-93f19e1d2444,student,CSE142,1,2,CSE143,1,Enrolled,M,CAUCASN,780
8b2c35fc-d912-55a3-a54a-5339f0aaea39,student,CSE142,1,2,CSE143,1,Deny,M,CAUCASN,690
8b2d999e-43c3-5a8c-b6ea-5b059c244feb,student,CSE142,4,1,NA143,1,DNA,M,ASIAN,660
8b3d0d68-3610-5b5b-93a5-9909a5fc09f9,student,CSE142,2,2,CSE143,1,DNA,M,ASIAN,630
8b5409c7-00ab-53b2-bf2d-bf7dddfce886,student,CSE142,2,3,CSE143,1,DNA,M,CAUCASN,560
8b8a6d83-8c5e-564c-9c7b-054a6d86953e,student,CSE142,2,2,CSE143,1,Deny,M,NOT IND,0
8b9b54d4-0c3b-5301-b7d9-a4be4a617eab,student,CSE142,2,2,CSE143,1,Deny,F,CAUCASN,590
8bb1620a-5254-5fa7-8f8b-1312a247f057,student,CSE142,2,1,NA143,1,DNA,F,NOT IND,630
8bc58fa5-1d06-5935-b4fb-e96dddba272f,student,CSE142,2,3,CSE143,1,DNA,M,ASIAN,590
8bcd1768-104a-5339-8f92-cfce76ea7992,student,CSE142,1,2,CSE143,1,DNA,F,CAUCASN,560
8bce8432-f8fa-5b8b-8ffa-3078c685c827,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,560
8bd123eb-937c-549c-94bf-d1196e6a77d6,student,CSE142,2,2,CSE143,1,DNA,M,ASIAN,570
8bd2fece-67e8-5c96-bb50-41a5c3a83bb5,student,CSE142,1,3,CSE143,1,DNA,M,CAUCASN,740
8bdb0aa6-7b7b-5061-8cae-347119a356fa,student,CSE142,1,1,CSE143,1,DNA,F,CAUCASN,670
8c0f64c7-6812-5ecb-a969-1f2067603a4b,student,CSE142,3,3,CSE143,1,DNA,M,ASIAN,580
8c24104b-9eae-5f11-b893-3d5c3d6e129d,student,CSE142,2,1,NA143,1,DNA,M,AFRO-AM,610
8c3bdbac-55c9-5b28-922e-3f612d18f5e9,student,CSE142,2,1,NA143,1,DNA,F,CAUCASN,660
8c460c02-4e1d-57f4-abea-54377a17cfbd,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,620
8c531dd0-e8c3-5cdb-9578-dfc03487d973,student,CSE142,1,1,CSE143,1,DNA,M,NOT IND,750
8c548fd8-2886-51fd-9d7a-cde7caffdf62,student,CSE142,1,2,CSE143,1,DNA,F,CAUCASN,690
8c599fd3-c5e8-50e5-8e11-5509aa59a182,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,660
8c7450d1-e81e-5f1b-a4c5-872a3bcb301c,student,CSE142,2,2,CSE143,1,Enrolled,F,ASIAN,710
8c86eafb-3cea-5016-8560-8bd8c12fcc28,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,580
8cd3133b-d955-5cd3-bea2-6efe31178fcf,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,730
8cdb99a6-aec9-5b16-a552-15350a43d97a,student,CSE142,3,1,NA143,1,DNA,M,ASIAN,540
8ce9ec70-783f-5ebc-ad02-482cd2a42ea3,student,CSE142,1,2,CSE143,2,AV,F,CAUCASN,630
8d1139dd-1c13-5a2e-859d-2aa8922d4066,student,CSE142,3,1,NA143,1,DNA,M,CAUCASN,500
8d2181af-1123-5569-a22d-3a80bc4588ce,student,CSE142,2,1,NA143,1,DNA,F,CAUCASN,620
8d2db73b-6fcf-512c-a69d-b6e313adb929,student,CSE142,1,1,CSE143,1,Enrolled,F,NOT IND,710
8d3bffe0-4ea4-5e5b-b9d6-50f8d121bb22,student,CSE142,2,1,NA143,1,DNA,M,NOT IND,790
8d764e28-83e4-59ee-a011-7019c999444e,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,540
8d827ed5-2e14-5298-9b43-6af673e527a9,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,800
8d82aa97-5c18-525d-8e9a-d4d41905d11c,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,680
8d82e1ef-d0e8-5d17-97bd-9ed86c092c74,student,CSE142,1,3,CSE143,1,DNA,F,NOT IND,800
8d8dbc4c-bd4e-5b1d-b4e0-73744aa71a6c,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,600
8d9ad4d7-c3ba-5df1-81f0-f01419a5852c,student,CSE142,1,2,CSE143,1,DNA,M,NOT IND,760
8da558ad-2d7a-5e57-b905-5ca02f054472,student,CSE142,2,2,CSE143,2,AV,F,CAUCASN,710
8dcbc7a1-1463-5d47-ad27-334f599637ac,student,CSE142,2,1,NA143,1,DNA,M,NOT IND,0
8df49a88-5584-508c-97bb-ef4eb694ff22,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,740
8e007f03-66c5-52bf-b32b-071edf5f7778,student,CSE142,3,3,CSE143,1,DNA,M,CAUCASN,640
8e026b50-315f-55f6-9841-d99a03ba7668,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,710
8e30fca1-0812-563f-b143-fd998f555d32,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,650
8e320ffb-00d8-5b86-b3dd-fe17b7d69849,student,CSE142,2,1,NA143,1,DNA,F,NOT IND,740
8e3c85cd-4ee4-5d5d-8bcf-bd8d294a359e,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,630
8e43faf3-520d-588c-9614-b2dc59c25c3d,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,750
8e4a9a27-2420-50b0-9343-2585113490fc,student,CSE142,4,1,NA143,1,DNA,M,CAUCASN,0
8e6db35a-d368-5c2d-a24c-c6254a391b55,student,CSE142,1,1,NA143,1,DNA,F,ASIAN,770
8e7119e4-b0e6-52e3-83f2-fb4ec4fdc989,student,CSE142,2,1,NA143,1,DNA,M,NOT IND,0
8e96f56f-3203-5aba-afbc-19227f8f9c3b,student,CSE142,1,1,NA143,1,DNA,F,ASIAN,595
8e9ddb87-8885-5d91-89e6-6d86ffc5a0b6,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,680
8ec766cb-e71a-5d04-9834-7b0c4ea704cf,student,CSE142,4,4,CSE143,1,DNA,M,CAUCASN,570
8edd4fa7-9de3-539a-91a9-421ca8d8c235,student,CSE142,1,1,CSE143,1,DNA,M,ASIAN,640
8ee0e7d6-a0c3-55a2-ac4f-d438c98a4711,student,CSE142,2,2,CSE143,2,SD,M,CAUCASN,720
8ee9578a-7561-555f-9cba-8e7689dd1f6d,student,CSE142,1,2,CSE143,1,DNA,M,AFRO-AM,610
8eef6616-357e-5aaf-bfb6-29bf9e4a481d,student,CSE142,2,2,CSE143,1,Enrolled,F,NOT IND,0
8f13a55c-a901-5919-b30c-cd9ebe09caeb,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,0
8f308a1c-02e6-5a80-9f0f-744acd2d5cc1,student,CSE142,2,3,CSE143,1,Enrolled,F,CAUCASN,710
8f395539-4053-535b-981f-21de32736d70,student,CSE142,2,2,CSE143,1,Deny,M,CAUCASN,630
8f53039b-f2c9-50b7-8f22-69f494a39cc7,student,CSE142,1,1,CSE143,2,Deny,M,NOT IND,720
8f7f824a-43fd-52f5-acfb-e7e52b6413b2,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,0
8f8b5358-3249-5707-9ba5-b46ed883e08a,student,CSE142,1,1,CSE143,1,DNA,M,NOT IND,590
8f94eb49-b9ff-5574-93a8-6d79ad386d1a,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,710
8f98a7b8-6fb8-5bb5-b13d-df274c0ba24f,student,CSE142,1,2,CSE143,1,DNA,M,NOT IND,790
8f9b94ae-534b-564d-a84a-f5b93e1c5f38,student,CSE142,1,2,CSE143,1,DNA,F,ASIAN,540
8fb02fd9-4ad9-58a9-9004-aa168d79aa14,student,CSE142,3,3,CSE143,1,DNA,F,NOT IND,790
8fbb432d-5f0d-5d45-9d3d-70b957504e53,student,CSE142,3,1,NA143,1,DNA,F,ASIAN,570
8fdb4942-dab2-596d-b385-7e914ab85590,student,CSE142,1,2,CSE143,1,DNA,M,CAUCASN,670
8fdf48dc-e8ff-5200-85c7-4c2fdd87a6d9,student,CSE142,2,1,NA143,1,DNA,F,CAUCASN,680
8fe0090e-0e8b-568a-9277-b15a4eb65c9e,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,710
8fe46060-3d03-51c7-a3d6-b47f2a3df443,student,CSE142,2,1,NA143,1,DNA,F,ASIAN,660
8fefff35-50b0-598e-a9f4-868899332c1a,student,CSE142,1,1,CSE143,1,Enrolled,M,NOT IND,800
8ff264f5-6e64-5f6a-8f1e-8da04f911401,student,CSE142,2,2,CSE143,1,DNA,M,ASIAN,560
90035ad5-d637-5402-b98b-017f299088a9,student,CSE142,3,1,NA143,1,DNA,M,ASIAN,0
900731fd-949f-5597-96dc-88e7d3ebb66f,student,CSE142,2,2,CSE143,1,Deny,M,AFRO-AM,660
901a3f53-6b71-5bb5-843b-f2a45a165f59,student,CSE142,2,1,NA143,1,DNA,M,CAUCASN,620
903fd19f-d643-573a-a325-e75d546eb257,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,700
9046b6b1-dfcc-50c9-bacf-401e3f1d6d8e,student,CSE142,2,1,NA143,1,DNA,M,HAW/PAC,535
90880478-1288-5361-961d-fdc58f09b58c,student,CSE142,3,1,NA143,1,DNA,M,ASIAN,750
9088aacd-b4f6-58c7-aa15-3dad5fc1dab3,student,CSE142,1,3,CSE143,2,Enrolled,M,ASIAN,720
90ae4120-5435-5d1b-92c4-f095a0ffc401,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,430
90bff43b-1d45-53d2-95b4-72708a53a96f,student,CSE142,1,1,NA143,1,DNA,F,ASIAN,550
90cc74b9-5ff8-5377-b0af-7e7a1dde7e7d,student,CSE142,1,2,CSE143,1,DNA,M,CAUCASN,780
90d0ea7c-2ebb-5d57-b6da-43fe4545827b,student,CSE142,3,4,CSE143,1,DNA,M,CAUCASN,0
90fc13ef-6b4a-5be4-92e3-103949fbf4e8,student,CSE142,3,3,CSE143,1,Deny,F,ASIAN,660
9122cac1-e7ea-5241-97ed-d8c1c8fd6c1f,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,740
91444b43-f7a5-58a5-ab63-b569dee3e066,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,780
91466b32-1112-5e68-af87-824ea7b8eb33,student,CSE142,1,1,CSE143,2,AV,M,NOT IND,800
9147b68d-bfda-525e-802a-3e0b8d0923d7,student,CSE142,1,1,NA143,1,DNA,F,ASIAN,650
91544c54-efad-55c5-bb8c-69d12b676ab6,student,CSE142,2,1,NA143,1,DNA,F,NOT IND,800
917d5d9e-ebf2-5537-a1ea-f3c551dedbcb,student,CSE142,3,3,CSE143,1,Enrolled,M,CAUCASN,750
917ee827-f319-5c6f-bda7-5853a29126fe,student,CSE142,2,2,CSE143,1,Enrolled,M,ASIAN,770
918b4a9c-b2be-5970-a867-1203d40809dd,student,CSE142,2,2,CSE143,1,DNA,M,CAUCASN,600
91c10691-309d-5e94-ba38-b78176fc1949,student,CSE142,2,1,NA143,1,DNA,M,NOT IND,0
91c3a145-e1ea-5fd9-a3cf-07de300f2114,student,CSE142,2,2,CSE143,1,DNA,F,NOT IND,720
91e2e783-bfcc-5e8d-9b14-d58cf6cdea68,student,CSE142,1,2,CSE143,1,Enrolled,M,ASIAN,670
91e8ebb9-53e7-5064-8bc0-8304668df972,student,CSE142,2,1,NA143,1,DNA,M,ASIAN,750
9211da10-e1ed-56de-a90c-055511357270,student,CSE142,1,1,CSE143,1,Enrolled,F,NOT IND,0
9215001a-3a9d-5f3b-83e3-b212b3f36117,student,CSE142,1,2,CSE143,1,DNA,M,ASIAN,590
921877ab-a34f-59c4-9af4-d2983d5ead77,student,CSE142,2,1,NA143,1,DNA,M,NOT IND,770
92477893-0ea9-521d-a9cd-baf27e4d77d8,student,CSE142,3,1,NA143,1,DNA,F,CAUCASN,720
92994571-7822-521a-9172-92e2e6528fd0,student,CSE142,2,3,CSE143,1,DNA,M,ASIAN,640
92b2b296-9148-5162-8ee9-6ee1943d2954,student,CSE142,1,1,CSE143,1,DNA,M,NOT IND,790
92bd2a17-1dd8-5640-a3c3-b2f3f2d54eca,student,CSE142,3,1,NA143,1,DNA,M,ASIAN,650
92c49667-e43d-51cf-8c4f-494e008929ea,student,CSE142,1,2,CSE143,1,DNA,M,CAUCASN,640
92e13dd6-8587-5d18-b1e9-0f65d9df98f1,student,CSE142,3,4,CSE143,1,DNA,M,CAUCASN,750
9320780c-552e-598f-867b-78bc065f6248,student,CSE142,1,3,CSE143,1,DNA,M,ASIAN,800
932d7838-6fd9-5f3a-bb52-6ba4697cb141,student,CSE142,1,1,NA143,1,DNA,M,NOT IND,440
93311fce-3a7f-5c01-a940-f67d2a09e3cb,student,CSE142,1,1,CSE143,1,DNA,F,CAUCASN,600
933fca98-90cb-551d-ac57-41d951a7c755,student,CSE142,1,1,CSE143,1,DNA,M,CAUCASN,680
934632b1-95a2-599d-9128-9f109cb5633a,student,CSE142,1,1,CSE143,1,Enrolled,M,NOT IND,680
935c77a6-299a-5e0b-9bff-6ea22e935ff7,student,CSE142,1,1,CSE143,3,Deny,M,ASIAN,760
936478c2-5945-5f91-87c2-d74b15e78a46,student,CSE142,1,4,CSE143,1,DNA,F,NOT IND,790
93868795-0876-5f1c-8a5e-851806cd2e3e,student,CSE142,1,1,NA143,1,DNA,M,AMER-IND,630
93960aed-3606-515b-86ab-5a3a57f49e97,student,CSE142,1,1,NA143,1,DNA,M,CAUCASN,520
93a73e79-08a1-59bc-b9e7-04b588a07804,student,CSE142,1,1,CSE143,1,DNA,M,NOT IND,780
93b8dadb-f167-583f-9cdd-22bac84d0386,student,CSE142,3,1,NA143,1,DNA,M,ASIAN,595
93c0427e-4142-517d-a6a5-72fbc84cfc33,student,CSE142,2,1,NA143,1,DNA,F,NOT IND,800
93dc75ac-cb18-5bdb-b29d-3f896bab6f84,student,CSE142,1,1,NA143,1,DNA,M,ASIAN,650
